Unnamed: 0,week,start_date,end_date,student_id,cars_accuracy,sciences_accuracy,class_accuracy,completed_lessons,total_completed_passages_discrete_sets,score_trends_on_completed_dailies,num_attended_large_session,num_scheduled_large_session,num_attended_small_session,num_scheduled_small_session,class_participation,homework_participation,Baseline Score,Number of Practice Exams,Most Recent Practice Exam,Actual MCAT,Score Difference,Survey Tier,Small Group Tier,Class Participation Tier,Large Group Tier
4219,32,2024-12-30,2025-01-05,20,0.81,,,1.0,4.0,0.81,,,,,,,497.0,3.0,499.0,,7.0,,,,
4220,32,2024-12-30,2025-01-05,21,,0.49,,1.0,1.0,4.94,,,,,,,,,,,,,,,
4221,32,2024-12-30,2025-01-05,22,,,,1.0,0.0,0.0,,,,,,,484.0,,,508.0,29.0,,,,
4222,32,2024-12-30,2025-01-05,23,0.59,0.83,,9.0,12.0,0.7,,,,,,,493.0,4.0,496.0,,8.0,,,,
4223,32,2024-12-30,2025-01-05,24,,,,1.0,0.0,0.0,,,,,,,491.0,3.0,484.0,493.0,7.0,,,,
4224,32,2024-12-30,2025-01-05,25,1.0,,,1.0,8.0,1.0,,,,,,,491.0,1.0,491.0,484.0,-2.0,,,,
4225,32,2024-12-30,2025-01-05,26,,,,1.0,0.0,0.0,,,,,,,496.0,5.0,497.0,494.0,3.0,,,,
4226,32,2024-12-30,2025-01-05,27,,0.86,,5.0,3.0,0.85,,,,,,,500.0,2.0,507.0,487.0,-8.0,,,,
4227,32,2024-12-30,2025-01-05,28,,,,1.0,0.0,0.0,,,,,,,0.0,,,485.0,,,,,
4228,32,2024-12-30,2025-01-05,29,,0.84,,7.0,7.0,0.82,,,,,,,505.0,1.0,505.0,515.0,15.0,,,,
4229,32,2024-12-30,2025-01-05,30,,,,1.0,0.0,0.0,,,,,,,0.0,1.0,498.0,502.0,4.0,,,,
4230,32,2024-12-30,2025-01-05,31,,0.96,,4.0,2.0,0.96,,,,,,,506.0,3.0,506.0,,0.0,,,,
4231,32,2024-12-30,2025-01-05,32,,,,1.0,0.0,0.0,,,,,,,0.0,,,508.0,,,,,
4232,32,2024-12-30,2025-01-05,33,,,,1.0,0.0,0.0,,,,,,,490.0,1.0,490.0,,0.0,,,,
4233,32,2024-12-30,2025-01-05,34,,,,1.0,0.0,0.0,,,,,,,,1.0,,490.0,,,,,
4234,32,2024-12-30,2025-01-05,35,,0.91,,6.0,8.0,0.92,,,,,,,506.0,3.0,518.0,525.0,24.0,,,,
4235,32,2024-12-30,2025-01-05,36,,0.8,,3.0,1.0,0.8,,,,,,,495.0,4.0,501.0,,6.0,,,,
4236,32,2024-12-30,2025-01-05,37,,,,1.0,0.0,0.0,,,,,,,496.0,,,494.0,3.0,,,,
4237,32,2024-12-30,2025-01-05,38,0.7,0.63,,17.0,13.0,0.93,,,,,,,,,,,,,,,
4238,32,2024-12-30,2025-01-05,39,0.88,0.99,,10.0,11.0,0.97,,,,,,,498.0,12.0,511.0,504.0,11.0,,,,
4239,32,2024-12-30,2025-01-05,40,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,
4240,32,2024-12-30,2025-01-05,41,0.72,0.85,,6.0,32.0,0.95,,,,,,,494.0,2.0,497.0,502.0,13.0,,,,
4241,32,2024-12-30,2025-01-05,42,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,
4242,32,2024-12-30,2025-01-05,43,,,,3.0,0.0,0.0,,,,,,,494.0,4.0,494.0,489.0,5.0,,,,
4243,32,2024-12-30,2025-01-05,44,0.82,,,13.0,2.0,0.88,,,,,,,,1.0,500.0,,,,,,
4244,32,2024-12-30,2025-01-05,45,0.83,0.68,,1.0,16.0,1.09,,,,,,,,,,,,,,,
4245,32,2024-12-30,2025-01-05,46,,0.62,,2.0,2.0,0.63,,,,,,,493.0,4.0,494.0,495.0,7.0,,,,
4246,32,2024-12-30,2025-01-05,47,,,,1.0,0.0,0.0,,,,,,,494.0,1.0,494.0,493.0,-1.0,,,,
4247,32,2024-12-30,2025-01-05,48,0.74,,,9.0,6.0,0.74,,,,,,,495.0,2.0,490.0,488.0,-2.0,,,,
4248,32,2024-12-30,2025-01-05,49,0.96,0.82,,1.0,18.0,0.85,,,,,,,503.0,6.0,516.0,,13.0,,,,
4249,32,2024-12-30,2025-01-05,50,,,,1.0,0.0,0.0,,,,,,,505.0,,,,,,,,
4250,32,2024-12-30,2025-01-05,51,0.76,1.0,,1.0,4.0,0.82,,,,,,,501.0,2.0,501.0,495.0,-6.0,,,,
4251,32,2024-12-30,2025-01-05,52,0.58,0.68,,21.0,14.0,0.63,,,,,,,497.0,5.0,502.0,501.0,9.0,,,,
4252,32,2024-12-30,2025-01-05,53,,0.4,,1.0,1.0,4.94,,,,,,,491.0,3.0,492.0,490.0,4.0,,,,
4253,32,2024-12-30,2025-01-05,54,0.94,0.92,,9.0,10.0,0.94,,,,,,,,,,,,,,,
4254,32,2024-12-30,2025-01-05,55,,0.53,,1.0,1.0,5.0,,,,,,,497.0,,,,0.0,,,,
4255,32,2024-12-30,2025-01-05,56,,,,1.0,0.0,0.0,,,,,,,510.0,,,,,,,,
4256,32,2024-12-30,2025-01-05,57,0.68,0.33,,1.0,11.0,0.58,,,,,,,497.0,3.0,497.0,,0.0,,,,
4257,32,2024-12-30,2025-01-05,58,0.69,0.79,,16.0,10.0,0.75,,,,,,,495.0,1.0,495.0,494.0,4.0,,,,
4258,32,2024-12-30,2025-01-05,59,,,,1.0,0.0,0.0,,,,,,,497.0,4.0,496.0,493.0,1.0,,,,
4259,32,2024-12-30,2025-01-05,60,0.8,0.85,,46.0,6.0,1.44,,,,,,,498.0,3.0,500.0,510.0,17.0,,,,
4260,32,2024-12-30,2025-01-05,61,,,,1.0,0.0,0.0,,,,,,,496.0,3.0,494.0,492.0,1.0,,,,
4261,32,2024-12-30,2025-01-05,62,,,,1.0,1.0,0.0,,,,,,,494.0,1.0,494.0,,5.0,,,,
4262,32,2024-12-30,2025-01-05,63,0.8,,,1.0,2.0,0.8,,,,,,,,1.0,487.0,,,,,,
4263,32,2024-12-30,2025-01-05,64,0.4,,,1.0,1.0,0.4,,,,,,,493.0,4.0,502.0,,9.0,,,,
4264,32,2024-12-30,2025-01-05,65,,0.84,,11.0,8.0,1.3,,,,,,,493.0,5.0,518.0,491.0,-2.0,,,,
4265,32,2024-12-30,2025-01-05,66,,0.44,,1.0,1.0,4.95,,,,,,,489.0,1.0,489.0,506.0,22.0,,,,
4266,32,2024-12-30,2025-01-05,67,,,,1.0,0.0,0.0,,,,,,,494.0,,,481.0,-8.0,,,,
4267,32,2024-12-30,2025-01-05,68,,,,1.0,0.0,0.0,,,,,,,493.0,,,498.0,10.0,,,,
4268,32,2024-12-30,2025-01-05,69,,,,1.0,0.0,0.0,,,,,,,495.0,2.0,497.0,,7.0,,,,
4269,32,2024-12-30,2025-01-05,70,,0.32,,1.0,1.0,4.89,,,,,,,487.0,1.0,487.0,481.0,-6.0,,,,
4270,32,2024-12-30,2025-01-05,71,1.0,0.91,,18.0,19.0,0.94,,,,,,,501.0,9.0,504.0,,8.0,,,,
4271,32,2024-12-30,2025-01-05,72,,,,1.0,0.0,0.0,,,,,,,0.0,1.0,409.0,,,,,,
4272,32,2024-12-30,2025-01-05,73,0.86,0.93,,14.0,12.0,0.87,,,,,,,503.0,3.0,502.0,498.0,0.0,,,,
4273,32,2024-12-30,2025-01-05,74,0.65,0.85,,11.0,20.0,0.74,,,,,,,501.0,1.0,501.0,,5.0,,,,
4274,32,2024-12-30,2025-01-05,75,0.6,,,1.0,2.0,0.6,,,,,,,495.0,1.0,495.0,497.0,5.0,,,,
4275,32,2024-12-30,2025-01-05,76,,,,1.0,0.0,0.0,,,,,,,497.0,,,495.0,3.0,,,,
4276,32,2024-12-30,2025-01-05,77,0.9,0.64,,13.0,4.0,1.89,,,,,,,491.0,5.0,494.0,493.0,7.0,,,,
4277,32,2024-12-30,2025-01-05,78,,0.81,,5.0,4.0,0.81,,,,,,,499.0,4.0,493.0,,-1.0,,,,
4278,32,2024-12-30,2025-01-05,79,0.78,0.88,,6.0,8.0,0.84,,,,,,,504.0,7.0,519.0,,20.0,,,,
4279,32,2024-12-30,2025-01-05,80,0.66,0.54,,9.0,21.0,0.56,,,,,,,491.0,,,496.0,5.0,,,,
4280,32,2024-12-30,2025-01-05,81,,,,1.0,0.0,0.0,,,,,,,498.0,1.0,498.0,495.0,2.0,,,,
4281,32,2024-12-30,2025-01-05,82,,,,1.0,0.0,0.0,,,,,,,495.0,1.0,497.0,,7.0,,,,
4282,32,2024-12-30,2025-01-05,83,,,,1.0,0.0,0.0,,,,,,,506.0,6.0,517.0,518.0,17.0,,,,
4283,32,2024-12-30,2025-01-05,84,0.6,,,1.0,1.0,0.6,,,,,,,499.0,,,491.0,-3.0,,,,
4284,32,2024-12-30,2025-01-05,85,,,,1.0,0.0,0.0,,,,,,,504.0,7.0,506.0,509.0,10.0,,,,
4285,32,2024-12-30,2025-01-05,86,,0.95,,58.0,9.0,0.95,,,,,,,490.0,2.0,490.0,,0.0,,,,
4286,32,2024-12-30,2025-01-05,87,,,,3.0,0.0,0.0,,,,,,,491.0,6.0,494.0,497.0,11.0,,,,
4287,32,2024-12-30,2025-01-05,88,,0.5,,1.0,1.0,0.5,,,,,,,496.0,1.0,496.0,501.0,5.0,,,,
4288,32,2024-12-30,2025-01-05,89,,,,1.0,4.0,0.56,,,,,,,493.0,2.0,493.0,497.0,4.0,,,,
4289,32,2024-12-30,2025-01-05,90,,,,1.0,0.0,0.0,,,,,,,499.0,6.0,495.0,504.0,10.0,,,,
4290,32,2024-12-30,2025-01-05,91,0.89,0.77,,10.0,13.0,1.21,,,,,,,495.0,5.0,496.0,492.0,2.0,,,,
4291,32,2024-12-30,2025-01-05,92,,,,1.0,0.0,0.0,,,,,,,502.0,2.0,506.0,,9.0,,,,
4292,32,2024-12-30,2025-01-05,93,,0.76,,13.0,9.0,0.76,,,,,,,497.0,4.0,497.0,496.0,4.0,,,,
4293,32,2024-12-30,2025-01-05,94,,,,1.0,1.0,0.0,,,,,,,503.0,2.0,503.0,,0.0,,,,
4294,32,2024-12-30,2025-01-05,95,,,,1.0,0.0,0.0,,,,,,,498.0,1.0,498.0,493.0,0.0,,,,
4295,32,2024-12-30,2025-01-05,96,0.8,,,1.0,2.0,0.8,,,,,,,0.0,,,,,,,,
4296,32,2024-12-30,2025-01-05,97,,0.8,,36.0,11.0,0.8,,,,,,,494.0,,,495.0,6.0,,,,
4297,32,2024-12-30,2025-01-05,98,,,,1.0,0.0,0.0,,,,,,,,,,,0.0,,,,
4298,32,2024-12-30,2025-01-05,99,0.71,,,1.0,2.0,0.71,,,,,,,502.0,1.0,500.0,,3.0,,,,
4299,32,2024-12-30,2025-01-05,100,0.55,0.51,,1.0,13.0,0.86,,,,,,,497.0,1.0,497.0,501.0,9.0,,,,
4300,32,2024-12-30,2025-01-05,101,,,,1.0,0.0,0.0,,,,,,,500.0,6.0,502.0,495.0,0.0,,,,
4301,32,2024-12-30,2025-01-05,102,0.76,0.53,,1.0,17.0,0.65,,,,,,,501.0,1.0,501.0,496.0,0.0,,,,
4302,32,2024-12-30,2025-01-05,103,,,,1.0,0.0,0.0,,,,,,,493.0,,,483.0,-5.0,,,,
4303,32,2024-12-30,2025-01-05,104,,,,1.0,0.0,0.0,,,,,,,494.0,,,,0.0,,,,
4304,32,2024-12-30,2025-01-05,105,1.0,0.7,,1.0,15.0,1.03,,,,,,,485.0,2.0,485.0,485.0,0.0,,,,
4305,32,2024-12-30,2025-01-05,106,0.28,0.78,,4.0,7.0,0.64,,,,,,,491.0,5.0,494.0,482.0,-4.0,,,,
4306,32,2024-12-30,2025-01-05,107,,,,3.0,0.0,0.72,,,,,,,505.0,,,,,,,,
4307,32,2024-12-30,2025-01-05,108,,0.0,,4.0,3.0,0.23,,,,,,,497.0,6.0,499.0,502.0,10.0,,,,
4308,32,2024-12-30,2025-01-05,109,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,
4309,32,2024-12-30,2025-01-05,110,,0.8,,1.0,2.0,0.8,,,,,,,506.0,2.0,511.0,,10.0,,,,
4310,32,2024-12-30,2025-01-05,111,0.77,0.62,,8.0,13.0,0.71,,,,,,,498.0,6.0,517.0,496.0,-2.0,,,,
4311,32,2024-12-30,2025-01-05,112,0.48,0.88,,7.0,8.0,0.68,,,,,,,490.0,3.0,491.0,478.0,-7.0,,,,
4312,32,2024-12-30,2025-01-05,113,,,,1.0,0.0,0.0,,,,,,,492.0,3.0,492.0,495.0,8.0,,,,
4313,32,2024-12-30,2025-01-05,114,,,,2.0,0.0,0.0,,,,,,,492.0,4.0,485.0,486.0,-1.0,,,,
4314,32,2024-12-30,2025-01-05,115,,,,1.0,0.0,0.0,,,,,,,487.0,4.0,496.0,487.0,5.0,,,,
4315,32,2024-12-30,2025-01-05,116,,,,1.0,0.0,0.0,,,,,,,503.0,1.0,503.0,506.0,8.0,,,,
4316,32,2024-12-30,2025-01-05,117,0.63,,,1.0,6.0,0.63,,,,,,,493.0,2.0,493.0,494.0,6.0,,,,
4317,32,2024-12-30,2025-01-05,118,,,,1.0,0.0,0.0,,,,,,,488.0,1.0,488.0,480.0,-3.0,,,,
4318,32,2024-12-30,2025-01-05,119,0.66,0.52,,1.0,36.0,0.78,,,,,,,,,,,,,,,
4319,32,2024-12-30,2025-01-05,120,0.69,0.61,,1.0,27.0,0.85,,,,,,,497.0,5.0,506.0,,14.0,,,,
4320,32,2024-12-30,2025-01-05,121,,,,1.0,9.0,0.0,,,,,,,503.0,5.0,509.0,510.0,7.0,,,,
4321,32,2024-12-30,2025-01-05,122,,,,1.0,0.0,0.0,,,,,,,494.0,6.0,509.0,509.0,20.0,,,,
4322,32,2024-12-30,2025-01-05,123,,,,1.0,0.0,0.0,,,,,,,498.0,1.0,500.0,495.0,2.0,,,,
4323,32,2024-12-30,2025-01-05,124,,,,1.0,0.0,0.0,,,,,,,502.0,5.0,500.0,496.0,-6.0,,,,
4324,32,2024-12-30,2025-01-05,125,0.86,0.68,,1.0,5.0,0.66,,,,,,,494.0,5.0,500.0,505.0,16.0,,,,
4325,32,2024-12-30,2025-01-05,126,0.52,0.93,,9.0,6.0,0.79,,,,,,,495.0,,,501.0,11.0,,,,
4326,32,2024-12-30,2025-01-05,127,0.71,,,1.0,1.0,0.71,,,,,,,500.0,2.0,501.0,508.0,13.0,,,,
4327,32,2024-12-30,2025-01-05,128,,,,1.0,0.0,0.0,,,,,,,490.0,,,,,,,,
4328,32,2024-12-30,2025-01-05,129,0.82,0.88,,4.0,7.0,0.8,,,,,,,501.0,2.0,499.0,,3.0,,,,
4329,32,2024-12-30,2025-01-05,130,,,,1.0,0.0,0.0,,,,,,,500.0,3.0,513.0,,13.0,,,,
4330,32,2024-12-30,2025-01-05,131,0.0,0.85,,7.0,6.0,0.64,,,,,,,493.0,10.0,497.0,506.0,13.0,,,,
4331,32,2024-12-30,2025-01-05,132,,,,1.0,0.0,0.0,,,,,,,498.0,2.0,498.0,490.0,-8.0,,,,
4332,32,2024-12-30,2025-01-05,133,,,,1.0,0.0,0.0,,,,,,,486.0,3.0,501.0,501.0,0.0,,,,
4333,32,2024-12-30,2025-01-05,134,,,,1.0,0.0,0.0,,,,,,,,,,487.0,,,,,
4334,32,2024-12-30,2025-01-05,135,,1.0,,7.0,1.0,1.0,,,,,,,505.0,5.0,513.0,,13.0,,,,
4335,32,2024-12-30,2025-01-05,136,0.66,,,1.0,4.0,0.66,,,,,,,498.0,5.0,499.0,,6.0,,,,
4336,32,2024-12-30,2025-01-05,137,,,,1.0,0.0,0.0,,,,,,,,1.0,503.0,506.0,3.0,,,,
4337,32,2024-12-30,2025-01-05,138,,,,2.0,0.0,0.0,,,,,,,491.0,2.0,489.0,492.0,3.0,,,,
4338,32,2024-12-30,2025-01-05,139,,0.76,,12.0,21.0,0.72,,,,,,,495.0,5.0,505.0,500.0,10.0,,,,
4339,32,2024-12-30,2025-01-05,140,0.8,0.59,,3.0,14.0,0.67,,,,,,,498.0,6.0,499.0,,1.0,,,,
4340,32,2024-12-30,2025-01-05,141,0.52,0.5,,3.0,4.0,1.64,,,,,,,504.0,1.0,499.0,508.0,9.0,,,,
4341,32,2024-12-30,2025-01-05,142,,0.44,,2.0,2.0,0.44,,,,,,,490.0,6.0,481.0,482.0,1.0,,,,
4342,32,2024-12-30,2025-01-05,143,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,
4343,32,2024-12-30,2025-01-05,144,,,,1.0,0.0,0.0,,,,,,,491.0,3.0,495.0,483.0,-3.0,,,,
4344,32,2024-12-30,2025-01-05,145,0.7,0.99,,40.0,8.0,0.82,,,,,,,495.0,3.0,497.0,496.0,-1.0,,,,
4345,32,2024-12-30,2025-01-05,146,,0.84,,23.0,3.0,0.84,,,,,,,,,,,,,,,
4346,32,2024-12-30,2025-01-05,147,,,,1.0,0.0,0.0,,,,,,,495.0,1.0,495.0,478.0,-12.0,,,,
4347,32,2024-12-30,2025-01-05,148,0.6,0.56,,1.0,9.0,0.57,,,,,,,491.0,1.0,491.0,493.0,7.0,,,,
4348,32,2024-12-30,2025-01-05,149,0.86,,,3.0,4.0,0.86,,,,,,,504.0,2.0,502.0,488.0,-16.0,,,,
4349,32,2024-12-30,2025-01-05,150,0.52,0.84,,5.0,13.0,1.01,,,,,,,502.0,9.0,513.0,516.0,19.0,,,,
4350,33,2025-01-06,2025-01-12,1,0.57,0.59,1.0,9.0,28.0,0.58,1.0,1.0,,,1.0,1.0,494.0,1.0,494.0,493.0,4.0,,,,
4351,33,2025-01-06,2025-01-12,2,1.0,1.0,1.0,1.0,9.0,0.99,1.0,1.0,,,1.0,0.333333333,503.0,1.0,503.0,,5.0,,,,
4352,33,2025-01-06,2025-01-12,3,0.82,0.66,1.0,12.0,26.0,0.62,1.0,1.0,,,1.0,1.0,494.0,4.0,491.0,485.0,-9.0,,,,
4353,33,2025-01-06,2025-01-12,4,0.5,0.86,1.0,9.0,6.0,0.8,1.0,1.0,,,1.0,0.0,502.0,4.0,499.0,,-3.0,,,,
4354,33,2025-01-06,2025-01-12,5,0.82,1.0,1.0,4.0,7.0,0.89,1.0,1.0,,,1.0,0.0,492.0,4.0,493.0,499.0,,,,,
4355,33,2025-01-06,2025-01-12,6,,0.5,1.0,1.0,2.0,0.5,1.0,1.0,,,1.0,0.0,493.0,,,488.0,0.0,,,,
4356,33,2025-01-06,2025-01-12,7,,1.0,,5.0,8.0,1.0,0.0,1.0,,,0.0,1.0,492.0,3.0,493.0,487.0,0.0,,,,
4357,33,2025-01-06,2025-01-12,8,0.71,,,1.0,1.0,0.71,0.0,1.0,,,0.0,0.0,,1.0,,,0.0,,,,
4358,33,2025-01-06,2025-01-12,9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,498.0,5.0,506.0,508.0,15.0,,,,
4359,33,2025-01-06,2025-01-12,10,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,506.0,2.0,506.0,514.0,8.0,,,,
4360,33,2025-01-06,2025-01-12,11,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,511.0,2.0,509.0,517.0,6.0,,,,
4361,33,2025-01-06,2025-01-12,12,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,498.0,1.0,498.0,491.0,-2.0,,,,
4362,33,2025-01-06,2025-01-12,13,,,,1.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,1.0,,,,,,,
4363,33,2025-01-06,2025-01-12,14,0.92,0.7,,1.0,14.0,0.81,1.0,1.0,,,0.0,0.0,503.0,2.0,507.0,,9.0,,,,
4364,33,2025-01-06,2025-01-12,15,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,500.0,,,491.0,-4.0,,,,
4365,33,2025-01-06,2025-01-12,16,,1.0,1.0,1.0,2.0,1.0,0.0,1.0,,,1.0,0.0,0.0,2.0,,,,,,,
4366,33,2025-01-06,2025-01-12,17,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,508.0,2.0,508.0,496.0,-12.0,,,,
4367,33,2025-01-06,2025-01-12,18,0.8,1.0,1.0,1.0,10.0,0.84,1.0,1.0,,,1.0,0.0,495.0,2.0,503.0,,8.0,,,,
4368,33,2025-01-06,2025-01-12,19,,0.61,,3.0,1.0,5.04,0.0,1.0,,,0.0,0.0,504.0,1.0,504.0,,0.0,,,,
4369,33,2025-01-06,2025-01-12,20,0.71,0.82,1.0,7.0,19.0,0.79,1.0,1.0,,,1.0,1.0,497.0,3.0,499.0,,7.0,,,,
4370,33,2025-01-06,2025-01-12,21,0.9,,,1.0,5.0,0.9,0.0,1.0,,,0.0,0.0,,,,,,,,,
4371,33,2025-01-06,2025-01-12,22,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,484.0,,,508.0,29.0,,,,
4372,33,2025-01-06,2025-01-12,23,0.5,0.74,1.0,19.0,27.0,0.73,1.0,1.0,,,1.0,0.666666667,493.0,4.0,496.0,,8.0,,,,
4373,33,2025-01-06,2025-01-12,24,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,491.0,3.0,484.0,493.0,7.0,,,,
4374,33,2025-01-06,2025-01-12,25,0.96,,,1.0,5.0,0.96,0.0,1.0,,,0.0,0.0,491.0,1.0,491.0,484.0,-2.0,,,,
4375,33,2025-01-06,2025-01-12,26,0.5,0.96,1.0,6.0,13.0,0.96,1.0,1.0,,,1.0,0.333333333,496.0,5.0,497.0,494.0,3.0,,,,
4376,33,2025-01-06,2025-01-12,27,0.94,0.77,1.0,5.0,11.0,0.83,1.0,1.0,,,1.0,0.0,500.0,2.0,507.0,487.0,-8.0,,,,
4377,33,2025-01-06,2025-01-12,28,,,,1.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,,485.0,,,,,
4378,33,2025-01-06,2025-01-12,29,0.66,0.71,1.0,1.0,8.0,1.17,1.0,1.0,,,1.0,0.333333333,505.0,1.0,505.0,515.0,15.0,,,,
4379,33,2025-01-06,2025-01-12,30,,0.17,0.0,1.0,3.0,0.17,1.0,1.0,,,1.0,0.0,0.0,1.0,498.0,502.0,4.0,,,,
4380,33,2025-01-06,2025-01-12,31,0.8,0.92,,6.0,6.0,0.9,1.0,1.0,,,0.0,0.0,506.0,3.0,506.0,,0.0,,,,
4381,33,2025-01-06,2025-01-12,32,,1.0,,1.0,5.0,1.0,0.0,1.0,,,0.0,0.0,0.0,,,508.0,,,,,
4382,33,2025-01-06,2025-01-12,33,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,490.0,1.0,490.0,,0.0,,,,
4383,33,2025-01-06,2025-01-12,34,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,1.0,,490.0,,,,,
4384,33,2025-01-06,2025-01-12,35,0.82,0.79,1.0,9.0,19.0,0.78,1.0,1.0,,,1.0,1.0,506.0,3.0,518.0,525.0,24.0,,,,
4385,33,2025-01-06,2025-01-12,36,1.0,0.65,,6.0,15.0,1.0,1.0,1.0,,,0.0,0.333333333,495.0,4.0,501.0,,6.0,,,,
4386,33,2025-01-06,2025-01-12,37,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,496.0,,,494.0,3.0,,,,
4387,33,2025-01-06,2025-01-12,38,0.67,1.0,1.0,5.0,6.0,0.78,1.0,1.0,,,1.0,0.0,,,,,,,,,
4388,33,2025-01-06,2025-01-12,39,0.83,0.93,1.0,8.0,13.0,1.19,1.0,1.0,,,1.0,0.666666667,498.0,12.0,511.0,504.0,11.0,,,,
4389,33,2025-01-06,2025-01-12,40,0.68,,,1.0,23.0,0.65,0.0,1.0,,,0.0,0.0,,,,,,,,,
4390,33,2025-01-06,2025-01-12,41,0.64,0.67,1.0,4.0,39.0,0.68,1.0,1.0,,,1.0,1.0,494.0,2.0,497.0,502.0,13.0,,,,
4391,33,2025-01-06,2025-01-12,42,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,
4392,33,2025-01-06,2025-01-12,43,0.5,0.61,1.0,6.0,6.0,0.59,1.0,1.0,,,1.0,0.0,494.0,4.0,494.0,489.0,5.0,,,,
4393,33,2025-01-06,2025-01-12,44,0.17,,,1.0,1.0,0.17,0.0,1.0,,,0.0,0.0,,1.0,500.0,,,,,,
4394,33,2025-01-06,2025-01-12,45,0.74,0.62,1.0,1.0,6.0,0.82,1.0,1.0,,,0.5,0.5,,,,,,,,,
4395,33,2025-01-06,2025-01-12,46,0.5,0.71,1.0,12.0,16.0,0.9,1.0,1.0,,,1.0,1.0,493.0,4.0,494.0,495.0,7.0,,,,
4396,33,2025-01-06,2025-01-12,47,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,494.0,1.0,494.0,493.0,-1.0,,,,
4397,33,2025-01-06,2025-01-12,48,0.56,0.45,0.0,7.0,19.0,0.48,1.0,1.0,,,1.0,1.0,495.0,2.0,490.0,488.0,-2.0,,,,
4398,33,2025-01-06,2025-01-12,49,0.83,0.83,,1.0,11.0,0.85,0.0,1.0,,,0.0,0.0,503.0,6.0,516.0,,13.0,,,,
4399,33,2025-01-06,2025-01-12,50,0.67,0.63,,1.0,3.0,3.59,0.0,1.0,,,0.0,0.0,505.0,,,,,,,,
4400,33,2025-01-06,2025-01-12,51,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,,,1.0,0.0,501.0,2.0,501.0,495.0,-6.0,,,,
4401,33,2025-01-06,2025-01-12,52,0.42,0.58,1.0,15.0,24.0,0.74,1.0,1.0,,,1.0,1.0,497.0,5.0,502.0,501.0,9.0,,,,
4402,33,2025-01-06,2025-01-12,53,0.17,0.56,1.0,8.0,6.0,0.5,1.0,1.0,,,1.0,0.0,491.0,3.0,492.0,490.0,4.0,,,,
4403,33,2025-01-06,2025-01-12,54,0.94,0.94,1.0,4.0,13.0,1.31,1.0,1.0,,,1.0,0.0,,,,,,,,,
4404,33,2025-01-06,2025-01-12,55,0.67,0.65,1.0,14.0,25.0,0.66,1.0,1.0,,,1.0,1.0,497.0,,,,0.0,,,,
4405,33,2025-01-06,2025-01-12,56,0.83,,,1.0,1.0,0.83,1.0,1.0,,,0.0,0.0,510.0,,,,,,,,
4406,33,2025-01-06,2025-01-12,57,0.54,0.66,1.0,8.0,38.0,0.63,1.0,1.0,,,1.0,1.0,497.0,3.0,497.0,,0.0,,,,
4407,33,2025-01-06,2025-01-12,58,0.57,0.85,,13.0,11.0,0.82,1.0,1.0,,,0.0,0.0,495.0,1.0,495.0,494.0,4.0,,,,
4408,33,2025-01-06,2025-01-12,59,0.5,1.0,1.0,1.0,3.0,0.83,1.0,1.0,,,1.0,0.0,497.0,4.0,496.0,493.0,1.0,,,,
4409,33,2025-01-06,2025-01-12,60,0.75,0.96,1.0,8.0,21.0,0.93,1.0,1.0,,,1.0,1.0,498.0,3.0,500.0,510.0,17.0,,,,
4410,33,2025-01-06,2025-01-12,61,0.67,1.0,1.0,9.0,3.0,0.89,1.0,1.0,,,1.0,0.0,496.0,3.0,494.0,492.0,1.0,,,,
4411,33,2025-01-06,2025-01-12,62,0.17,,,3.0,2.0,0.17,0.0,1.0,,,0.0,0.0,494.0,1.0,494.0,,5.0,,,,
4412,33,2025-01-06,2025-01-12,63,,0.96,1.0,1.0,7.0,0.96,1.0,1.0,,,1.0,0.0,,1.0,487.0,,,,,,
4413,33,2025-01-06,2025-01-12,64,0.67,1.0,1.0,1.0,4.0,0.89,1.0,1.0,,,1.0,0.0,493.0,4.0,502.0,,9.0,,,,
4414,33,2025-01-06,2025-01-12,65,0.75,0.93,1.0,5.0,22.0,0.91,1.0,1.0,,,1.0,1.0,493.0,5.0,518.0,491.0,-2.0,,,,
